,identifier,language,code,label,Unnamed: 0
5454,147444-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",0,3668.0
5455,147444-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update geonic set hitcount=hitcount+ 1 where unprotrusive='"" + spewiness + ""'"");",1,3669.0
5456,147444-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update syriacist set hitcount=hitcount+ 1 where hippuritoid=?);
sqlStatement.setString(1, data);
",0,3670.0
5457,146374-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update amanitas set hitcount=hitcount+ 1 where microseismology='"" + commentators + ""'"");",1,3671.0
5458,146374-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update retired set hitcount=hitcount+ 1 where butyl=?);
sqlStatement.setString(1, names[i]);
",0,3672.0
5459,146374-v1.0.0,good,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",0,3673.0
5460,146374-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update hydrogenizing set hitcount=hitcount+ 1 where desmopelmous='"" + reclining + ""'"");",1,3674.0
5461,146374-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update antispeculation set hitcount=hitcount+ 1 where triantaphyllos=?);
sqlStatement.setString(1, names[i]);
",0,3675.0
5462,146895-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",1,3676.0
5463,146895-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    preparedStatement.setString(1, names[i]);
    preparedStatement.addBatch();
}
int resultsArray[] = preparedStatement.executeBatch();
",0,3677.0
5464,146621-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3678.0
5465,146621-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
int rowCount = preparedStatement.executeUpdate();
",0,3679.0
5466,147091-v1.0.0,good,"// Validate and sanitize the cookie value before using it
String data = """";
Cookie cookieSources[] = request.getCookies();
if (cookieSources != null) {
    for (Cookie cookie : cookieSources) {
        if (""safe_cookie_name"".equals(cookie.getName())) {
            data = sanitizeInput(cookie.getValue());
            break;
        }
    }
}
",0,3681.0
5467,147377-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3682.0
5468,147377-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3683.0
5469,147857-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3684.0
5470,147857-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",0,3685.0
5471,146853-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update dusts set hitcount=hitcount+ 1 where cyprus='"" + macrophotograph + ""'"");",1,3686.0
5472,146853-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update filchers set hitcount=hitcount+ 1 where unnourishable=?);
sqlStatement.setString(1, data);
",0,3687.0
5473,146853-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3688.0
5474,146853-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3689.0
5475,146853-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update harps set hitcount=hitcount+ 1 where codirectional='"" + grugru + ""'"");",1,3690.0
5476,146853-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update mailwoman set hitcount=hitcount+ 1 where steadiest=?);
sqlStatement.setString(1, data);
",0,3691.0
5477,147260-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update tagetes set hitcount=hitcount+ 1 where overalcoholize='"" + slubs + ""'"");",1,3693.0
5478,147260-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update announced set hitcount=hitcount+ 1 where premortification=?);
sqlStatement.setString(1, names[i]);
",0,3694.0
5479,147260-v1.0.0,good,"PreparedStatement preparedStatement = null;
try {
    dbConnection = IO.getDBConnection();
    preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
    for (int i = 0; i < names.length; i++) {
        preparedStatement.setString(1, names[i]);
        preparedStatement.addBatch();
    }
    int resultsArray[] = preparedStatement.executeBatch();
    // rest of the code...
}
// rest of the code...
",0,3695.0
5480,147260-v1.0.0,java,"data = request.getParameter(""name"");
...
sqlStatement = dbConnection.prepareStatement(""update underutilize set hitcount=hitcount+ 1 where tridentinian='"" + thrushlike + ""'"");",1,3696.0
5481,147260-v1.0.0,good,"data = request.getParameter(""name"");
...
sqlStatement = dbConnection.prepareStatement(""update dalcassian set hitcount=hitcount+ 1 where recalibrating=?);
sqlStatement.setString(1, names[i]);
",0,3697.0
5482,148301-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3699.0
5483,148301-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",0,3700.0
5484,147582-v1.0.0,java,"data = token.substring(3);
",1,3702.0
5485,147582-v1.0.0,good,"data = java.net.URLDecoder.decode(token.substring(3), ""UTF-8"");
",0,3703.0
5486,146187-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update undamaged set hitcount=hitcount+ 1 where kookery='"" + crenelee + ""'"");",1,3704.0
5487,146187-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update autopsychic set hitcount=hitcount+ 1 where greensward=?);
sqlStatement.setString(1, names[i]);
",0,3705.0
5488,146187-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
preparedStatement.setString(1, names[i]);
sqlStatement.addBatch(preparedStatement);
",0,3706.0
5489,146187-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update enrolled set hitcount=hitcount+ 1 where sundowns='"" + miswords + ""'"");",1,3707.0
5490,146187-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update jesu set hitcount=hitcount+ 1 where inaudibly=?);
sqlStatement.setString(1, names[i]);
",0,3708.0
5491,147249-v1.0.0,good,"String data = """";
Cookie cookieSources[] = request.getCookies();
if (cookieSources != null) {
    data = cookieSources[0].getValue();
}

CWE89_SQL_Injection__getCookies_Servlet_prepareStatement_81_base baseObject = new CWE89_SQL_Injection__getCookies_Servlet_prepareStatement_81_bad();
Connection conn = /* obtain database connection */;
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
stmt.setString(1, data);
ResultSet rs = stmt.executeQuery();
// use result set
",0,3712.0
5492,146948-v1.0.0,good,"PreparedStatement statement = connection.prepareStatement(""SELECT * FROM table WHERE column = ?"");
statement.setString(1, data);
ResultSet resultSet = statement.executeQuery();
",0,3714.0
5493,147898-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3715.0
5494,147898-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3716.0
5495,147957-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update stetted set hitcount=hitcount+ 1 where volcanize='"" + ichorrhaemia + ""'"");",1,3717.0
5496,147957-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update paederastic set hitcount=hitcount+ 1 where gypsous=?);
sqlStatement.setString(1, data);
",0,3718.0
5497,147957-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3719.0
5498,147957-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3720.0
5499,147957-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update detractingly set hitcount=hitcount+ 1 where tarogatos='"" + nonmenacing + ""'"");",1,3721.0
5500,147957-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nonenviously set hitcount=hitcount+ 1 where variola=?);
sqlStatement.setString(1, data);
",0,3722.0
5501,147004-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update objectionable set hitcount=hitcount+ 1 where chromochalcography='"" + first + ""'"");",1,3723.0
5502,147004-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update tetterous set hitcount=hitcount+ 1 where palatopharyngeus=?);
sqlStatement.setString(1, data);
",0,3724.0
5503,147004-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3725.0
5504,147004-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",0,3726.0
5505,147004-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update taal set hitcount=hitcount+ 1 where playingly='"" + ferrimagnetism + ""'"");",1,3727.0
5506,146512-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update odylist set hitcount=hitcount+ 1 where heptametrical=?);
sqlStatement.setString(1, data);
",0,3728.0
5507,146512-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3729.0
5508,146512-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3730.0
5509,146512-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3731.0
5510,146512-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update saprobiont set hitcount=hitcount+ 1 where chloralized='"" + mesmeriser + ""'"");",1,3732.0
5511,146512-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update unwrapped set hitcount=hitcount+ 1 where semisection=?);
sqlStatement.setString(1, data);
",0,3733.0
5512,147665-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update heptahexahedral set hitcount=hitcount+ 1 where paradidymis='"" + pygostylous + ""'"");",1,3734.0
5513,147665-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update glew set hitcount=hitcount+ 1 where rap=?);
sqlStatement.setString(1, data);
",0,3735.0
5514,147665-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3736.0
5515,147665-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",0,3737.0
5516,147665-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nonepigrammatically set hitcount=hitcount+ 1 where progeneration='"" + peripatidea + ""'"");",1,3738.0
5517,147665-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update daemonistic set hitcount=hitcount+ 1 where institutionalist=?);
sqlStatement.setString(1, data);
",0,3739.0
5518,147776-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select biont from wincing where metamorphous='"" + jubate + ""'"");",1,3740.0
5519,147776-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select cornflower from hippuric where unhelved=?);
sqlStatement.setString(1, data);
",0,3741.0
5520,147776-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3742.0
5521,147776-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3743.0
5522,147776-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select thermonous from alchemically where futurity='"" + actinozoal + ""'"");",1,3744.0
5523,147776-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select aggravator from recontrast where latrodectus=?);
sqlStatement.setString(1, data);
",0,3745.0
5524,148305-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3746.0
5525,148305-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",0,3747.0
5526,147709-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3749.0
5527,147709-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3750.0
